SourceID,SMILES,PIC50,USED_AS
CHEMBL1567313,Clc1ccc(cc1Cl)C(Cl)(Cl)Cl,4.95,Dev-set
CHEMBL528995,Clc1ccc(cc1Cl)C23CNCC2C3,5,Dev-set
CHEMBL1813475,Clc1ccc(cc1Cl)[C@@]23CCC[C@@H]2CNC3,5.28,Dev-set
CHEMBL1813472,Clc1ccc(cc1Cl)[C@@]23CCCC[C@@H]2CNC3,5.44,Dev-set
CHEMBL1445436,Clc1ccc(cc1)C(=O)NC2=NC(=O)c3ccccc3S2,6.1,Dev-set
CHEMBL253439,Clc1ccc(cc1)C(=O)NC2CCc3ccc(CCN4CCN(CC4)c5nsc6ccccc56)cc23,6.8,Dev-set
CHEMBL2326687,Clc1ccc(cc1)C2CNCC=CC2,4.51,Dev-set
CHEMBL3086037,Clc1ccc(cc1)C(NC(=O)[C@@H]2CC[C@H](C[C@H]2c3ccc(Br)cc3)N4CCOCC4)c5ccncc5,5.72,Dev-set
CHEMBL364900,Clc1ccc(cc1)C(c2ccccc2Cl)C(Cl)(Cl)Cl,5.05,Dev-set
CHEMBL3086035,Clc1ccc(cc1)C(NC(=O)[C@@H]2CC[C@H](C[C@H]2c3ccc(Br)cc3)N4CCOCC4)c5ccc(Cl)cc5,7.41,Dev-set
CHEMBL429436,Clc1ccc(cc1)C(=O)N2CCC3(CCN(Cc4cccc(Oc5ccccc5)c4)CC3)CC2,7.09,Dev-set
CHEMBL259243,Clc1ccc(cc1)C(=O)N2CCC3(CCN(Cc4ccccc4Oc5ccccc5)CC3)CC2,8.19,Dev-set
CHEMBL2036753,Clc1ccc(NC(=O)N2CCN(C[C@@H]3CCCN(Cc4ccccc4)C3)CC2)cc1Cl,6.25,Dev-set
CHEMBL2021967,Clc1ccc(Cl)c(NC(=O)NS(=O)(=O)c2ccc(OCCCN3CCCCC3)cc2)c1,4,Dev-set
CHEMBL2024387,Clc1ccc(Cl)c(NC(=O)NS(=O)(=O)c2ccc(OCCN3CCCC3)cc2)c1,4,Dev-set
CHEMBL2326481,CN(C)C(=O)c1ccc(CN2CCc3cc4nc(N)sc4cc3CC2)cc1,4.92,Dev-set
CHEMBL3218482,CN(C)C(=O)c1ccc(Oc2cc(cc3oc(C)cc23)C(=O)Nc4cnc(C)cn4)cc1,4.23,Dev-set
CHEMBL3696117,Clc1ccc(Cn2c(\C=C\C3CCN(CC4CCCCC4)C3)nc5cc(Br)ccc25)cc1,5.96,Dev-set
CHEMBL3699574,Clc1ccc(Cn2c(CN3CCCC3=O)nc4ccccc24)cc1,5.15,Dev-set
CHEMBL2021978,Clc1ccc(Cl)c(NC(=O)NS(=O)(=O)c2ccc(OCCCCN3CCCCC3)cc2)c1,4,Dev-set
CHEMBL2024398,Clc1ccc(Cl)c(NC(=O)NS(=O)(=O)c2ccc(OCCCN3CCCC3)cc2)c1,4,Dev-set
CHEMBL561805,CN(C)C(=O)c1ccc(cc1)C2=CC3(CCNCC3)Oc4ccccc24,4.64,Dev-set
CHEMBL2031874,CN(C)C(=O)c1ccc(cc1)c2ccc3C(=O)N(CCN4CCCC4)CCc3c2,4.96,Dev-set
CHEMBL1223817,CN(C)C(=O)N[C@@H]1CC[C@@H](CN2[C@@H]3CC[C@H]2C[C@H](C3)Oc4cccc(c4)C(=O)N)CC1,4.48,Dev-set
CHEMBL2325731,CN(C)C(=O)CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,4.48,Dev-set
CHEMBL2326482,CN(C)C(=O)c1cccc(CN2CCc3cc4nc(N)sc4cc3CC2)c1,4.48,Dev-set
CHEMBL1241824,CN(C)C(=O)c1ncn2c1COc3c(CCN4CCN(CC4)c5cccc6nc(C)ccc56)cccc23,5.4,Dev-set
CHEMBL2031882,CN(C)C(=O)c1ccc(c(F)c1)c2ccc3C(=O)N(CCN4CCCC4)CCc3c2,4.49,Dev-set
CHEMBL1946621,CN(C)C(=O)c1ccc(cc1)C(=C2CCN(Cc3cscn3)CC2)c4ccccn4,4.74,Dev-set
CHEMBL2024392,Clc1ccc(Cl)c(NC(=O)NS(=O)(=O)c2ccc(OCCN3CCCCC3)cc2)c1,4,Dev-set
CHEMBL2036757,Clc1ccc(NC(=O)N2CCN(C[C@@H]3CCCN(C3)C4CC4)CC2)cc1Cl,5.7,Dev-set
CHEMBL2036754,Clc1ccc(NC(=O)N2CCN(C[C@@H]3CCCN(CC4CC4)C3)CC2)cc1Cl,6.03,Dev-set
CHEMBL550502,Clc1ccc(cc1Cl)N2CCN(CCN3Cc4ccccc4C3)C2=O,6,Dev-set
CHEMBL1767164,Clc1ccc(CC2=NN(C[C@H]3CCCN3CCCCc4ccc(OCCCN5CCCCCC5)cc4)C(=O)c6ccccc26)cc1,7.3,Dev-set
CHEMBL2036756,Clc1ccc(NC(=O)N2CCN(C[C@@H]3CCCN(CCCc4ccccc4)C3)CC2)cc1Cl,6.4,Dev-set
CHEMBL2036774,Clc1ccc(NC(=O)N2CCN(C[C@H]3CN(CCO3)C4CC4)CC2)cc1Cl,4.8,Dev-set
CHEMBL473772,Clc1ccc(NC(=O)c2cc(Cl)ccc2NC(=O)c3ccc(cc3)C(=N)N4CCCCC4)nc1,6.7,Dev-set
CHEMBL2035000,Clc1ccc(NC(=O)N2CCN(C[C@@H]3CCCN(C3)C4CC4)CC2)cc1,4.85,Dev-set
CHEMBL3417042,Clc1ccc(cc1Cl)n2cc(NCCN3CCCCC3)nn2,5.77,Dev-set
CHEMBL3417049,Clc1ccc(cc1Cl)n2cc(NCCN3CCOCC3)nn2,5,Dev-set
CHEMBL3331484,Clc1ccc(CN(C2CC2)C3CNC3)cc1Cl,5.33,Dev-set
CHEMBL2021973,Clc1ccc(Cl)c(NC(=O)NS(=O)(=O)c2ccc(OCCCCN3CCCC3)cc2)c1,4,Dev-set
CHEMBL2146813,Clc1ccc(CC2=NN(C[C@H]3CCCN3CCCCc4ccc(OCCCN5CCCCCC5)cc4)C(=O)c6ccncc26)cc1,6.8,Dev-set
CHEMBL552367,Clc1ccc(Cl)c(CN2CCN(CCN3Cc4ccccc4C3)C2=O)c1,6.4,Dev-set
CHEMBL2326692,Clc1ccc(cc1Cl)C2CCCCNC2,5.21,Dev-set
CHEMBL2321998,Clc1ccc(cc1Cl)C2CNCC=CC2,4.96,Dev-set
CHEMBL1813471,Clc1ccc(cc1Cl)[C@]23CCCC[C@H]2CNC3,5.19,Dev-set
CHEMBL506548,Clc1cccc(COc2cnc(cc2Cl)c3ocnn3)c1,7,Dev-set
CHEMBL3287929,Clc1ccc(Sc2cn(nc2c3ccc(cc3)c4nocn4)c5cccnc5)cc1,5.3,Dev-set
CHEMBL496531,Clc1cccc(N2CCN(CCCCN3CCn4c(cc5ccccc45)C3=O)CC2)c1Cl,6.7,Dev-set
CHEMBL3634101,Clc1cccc(COc2cc3cncnc3cc2NC(=O)Nc4cccc5ccccc45)c1,5,Dev-set
CHEMBL3287926,Clc1ccc(Sc2c[nH]nc2c3ccc4OCCOc4c3)cc1,5.8,Dev-set
CHEMBL219916,Clc1ccc2N(C3CCN(CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1,7.24,Dev-set
CHEMBL3287927,Clc1ccc(Sc2cn(nc2c3ccc4OCCOc4c3)c5ccccc5)cc1,4.5,Dev-set
CHEMBL3330442,Clc1ccc(s1)C(=O)NC[C@@H]2OC(=O)N3[C@H]2COc4cc(ccc34)N5CCOCC5=O,4.1,Dev-set
CHEMBL462508,Clc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4cn3)CC2)c1Cl,6.7,Dev-set
CHEMBL571229,Clc1cccc(CN2CCN(CCN3Cc4ccccc4C3)C2=O)c1,5.6,Dev-set
CHEMBL1095877,Clc1cccc(O[C@@H]2CN[C@H](C2)C(=O)N3CCCN(CC3)C4CCC4)c1,5.14,Dev-set
CHEMBL549825,Clc1cccc(OC([C@@H]2CCCNC2)c3cccnc3)c1Cl,5.18,Dev-set
CHEMBL2012263,Clc1cccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc23)c1,5.9,Dev-set
CHEMBL495572,Clc1cccc(N2CCN(CCCCCOc3cc4ccccc4cn3)CC2)c1Cl,6.7,Dev-set
CHEMBL1642474,Clc1cccc(COC2=CC(=O)N(C=C2)c3ccc(OCCN4CCCC4)cc3)c1,8.72,Dev-set
CHEMBL312137,Clc1cccc(CN2CC[C@H](NCc3cncn3Cc4ccc(cc4)C#N)C2=O)c1,6.36,Dev-set
CHEMBL436953,Clc1ccc2N(Cc3ccccc3)C(=O)C=C(NC4CCN(Cc5ccc6OCOc6c5)CC4)c2c1,6.6,Dev-set
CHEMBL523521,Clc1ccc(OC2CN(C2)S(=O)(=O)c3ccc4CCNCCc4c3)cc1,5.7,Dev-set
CHEMBL1079264,Clc1cccc(C(=O)N([C@H]2CCNC2)c3ccccc3)c1Cl,5.1,Dev-set
CHEMBL1579305,Clc1ccc(OCC(=O)NC(=S)N2CCCc3ccccc23)c(Cl)c1,5.4,Dev-set
CHEMBL2171015,Clc1ccc(OC2CCN(CC2)C3CCN(CC3)S(=O)(=O)NC(=O)c4ccccc4)cc1Cl,5.2,Dev-set
CHEMBL1079263,Clc1cccc(C(=O)N([C@H]2CCNC2)C3=CCOC=C3)c1Cl,4.4,Dev-set
CHEMBL483964,Clc1cccc(c1)C(=O)N2CC[C@H](NCc3cncn3Cc4ccc(cc4)C#N)C2=O,5.24,Dev-set
CHEMBL1080968,Clc1cccc(C(=O)N(C2CCCC2)[C@H]3CCNC3)c1Cl,4.99,Dev-set
CHEMBL1325818,Clc1ccc2sc(SCC(=O)c3oc4ccccc4c3)nc2c1,6.5,Dev-set
CHEMBL2324257,Clc1ccc(OCCCc2cccc(CCCOc3ccc(Cl)cc3)n2)cc1,8,Dev-set
CHEMBL1171886,Clc1ccc(Oc2ccc(cn2)C(=O)N3CCCN(CC3)C4CCC4)cc1,5.85,Dev-set
CHEMBL551051,Clc1ccc2[nH]c3[C@@H](CCCc3c2c1)NC(=O)c4ccccn4,4.7,Dev-set
CHEMBL217789,Clc1ccc2C(=O)C=C(Oc2c1)C(=O)NC3CCN(Cc4ccc5OCOc5c4)CC3,8.44,Dev-set
CHEMBL1095847,Clc1ccc(O[C@@H]2CN[C@H](C2)C(=O)N3CCCN(CC3)C4CCC4)cc1,5.7,Dev-set
CHEMBL1823045,Clc1ccc(OC2CNC(C2)C(=O)N3CCCN(CC3)C4CCC4)cc1,5.7,Dev-set
CHEMBL2171033,Clc1ccc(OC2CCN(CC2)C3CCN(CC3)C(=O)NS(=O)(=O)c4ccccc4)cc1Cl,5,Dev-set
CHEMBL2036749,Clc1ccc(NC(=O)N2CCN(CC3CCCNC3)CC2)cc1Cl,5.8,Dev-set
CHEMBL541226,Clc1cccc(OC(C2CCNCC2)c3ccccc3)c1Cl,6.02,Dev-set
CHEMBL2036781,Clc1ccc(NC(=O)N2CCN(CC2)C(=O)[C@H]3CN(CCN3)C4CC4)cc1Cl,4.7,Dev-set
CHEMBL560177,Clc1cccc(c1)N2CCN(CCN3Cc4ccccc4C3)C2=O,5.5,Dev-set
CHEMBL456171,Clc1ccc(cc1)N2C=C(C(=O)Nc3c(Cl)cncc3Cl)C(=O)c4cccnc24,6.7,Dev-set
CHEMBL3417044,Clc1ccc(cc1)n2cc(NCCN3CCCCC3)nn2,5.51,Dev-set
CHEMBL563860,Clc1cccc(c1)N2CCN(CCN3C[C@H]4CC[C@@H]3C4)C2=O,4.9,Dev-set
CHEMBL3356242,Clc1cccc(Cl)c1CCNCC(=O)N2CCc3ccccc3C2C4CCCCC4,4.26,Dev-set
CHEMBL561326,Clc1cccc(c1)N2CCN(CCN3CCC(CC3)c4oc(nn4)c5ccccc5)C2=O,6.6,Dev-set
CHEMBL562464,Clc1cccc(c1)N2CCN(CCN3C[C@@H]4CC[C@H]3Cc5ccccc5C4)C2=O,7.2,Dev-set
CHEMBL522235,Clc1ccc(cc1)n2c(nc3c(ncnc23)N4CCCCC4)c5ccccc5Cl,5.52,Dev-set
CHEMBL496770,Clc1ccc(cc1)n2c(nc3c(NN4CCCCC4)ncnc23)c5ccc(Cl)cc5Cl,5.57,Dev-set
CHEMBL2322000,Clc1ccc(cc1Cl)[C@H]2CNCC=CC2,4.9,Dev-set
CHEMBL1520705,Clc1ccc(cc1C(=O)Nc2sc3CCCCc3c2C#N)n4cnnc4,4.9,Dev-set
CHEMBL1334784,Clc1ccc(cc1)S(=O)(=O)c2ccc(Cl)cc2,4.35,Dev-set
CHEMBL2171035,Clc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,4.9,Dev-set
CHEMBL524087,Clc1ccc(cc1)n2c(nc3c(NC4CCCCC4)ncnc23)c5ccc(Cl)cc5Cl,5.52,Dev-set
CHEMBL496352,Clc1ccc(cc1)n2c(nc3c(ncnc23)N4CCCCC4)c5ccc(Cl)cc5Cl,5.52,Dev-set
CHEMBL3355597,Clc1cccc(Cl)c1COc2oc(COc3ccccc3\C=C/4\SC(=O)NC4=O)nn2,4.54,Dev-set
CHEMBL1171823,Clc1cccc(c1)N2CCN(CCCCCCN3CCN(CC3)c4cccc(Cl)c4)CC2,6.5,Dev-set
CHEMBL2036763,Clc1cccc(NC(=O)N2CCN(C[C@@H]3CCCN(C3)C4CC4)CC2)c1,4.55,Dev-set
CHEMBL563580,Clc1cccc(c1)N2CCN(CCN3[C@@H]4CCC[C@H]3CC4)C2=O,5.8,Dev-set
CHEMBL1085672,Clc1cccc(c1)N2CCN(CC3CCCCN3)C2=O,5.1,Dev-set
CHEMBL1112,Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,6.2,Dev-set
CHEMBL563495,Clc1cccc(OC([C@H]2CCNC2)c3ccccn3)c1Cl,5,Dev-set
CHEMBL1331064,Clc1cccc(NC(=S)NC(=O)c2occc2)c1N3CCCCC3,6.3,Dev-set
CHEMBL522044,Clc1cccc(N2CCN(CCCCOc3cc4ccccc4cn3)CC2)c1Cl,6.8,Dev-set
CHEMBL565075,Clc1cccc(c1)N2CCN(CCN3C[C@@H]4CC[C@@H](CC4)C3)C2=O,6.4,Dev-set
CHEMBL525413,Clc1cccc(c1)C2N3CC[C@@H](NCc4cncn4Cc5ccc(C#N)c(Oc6cccc2c6)c5)C3=O,7.09,Dev-set
CHEMBL557110,Clc1cccc(c1)N2CCN(CCN3CCCC(C3)OCc4ccccc4)C2=O,7.1,Dev-set
CHEMBL559873,Clc1cccc(c1)N2CCN(CCN3CCCc4sccc4C3)C2=O,6.1,Dev-set
CHEMBL2326688,Clc1cccc(c1)C2CNCC=CC2,4.48,Dev-set
CHEMBL461236,Clc1cccc(c1)N2CCN(CCCCNC(=O)c3cc4ccccc4cn3)CC2,6.5,Dev-set
CHEMBL1493936,Clc1cccc(c1)c2oc(\C=C\3/SC(=N)N(C3=O)c4nccs4)cc2,6.4,Dev-set
CHEMBL1509659,Clc1cccc(c1)C(=O)NN2C(=S)S\C(=C/c3nc4ccccc4[nH]3)\C2=O,5.2,Dev-set
CHEMBL1223870,CN(C)C(=O)N[C@@H]1CC[C@@H](CCN2[C@@H]3CC[C@H]2C[C@H](C3)Oc4cccc(c4)C(=O)N)CC1,4.48,Dev-set
CHEMBL524171,Clc1ccccc1OC2CN(C2)S(=O)(=O)c3ccc4CCNCCc4c3,5.5,Dev-set
CHEMBL448971,Clc1ccccc1O[C@@H]2CCN(C2)S(=O)(=O)c3ccc4CCNCCc4c3,5.5,Dev-set
CHEMBL2171013,CN(C(=O)N1CCC(CC1)N2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)S(=O)(=O)c4ccc(C)cc4,6.5,Dev-set
CHEMBL492301,Clc1ccccc1OC2CCN(CC2)S(=O)(=O)c3ccc4CCNCCc4c3,5.5,Dev-set
CHEMBL1771102,Clc1cnc(nc1)N2CCC(CC2)[C@H]3C[C@H]3CCOc4ccc(cn4)n5ccnn5,4.36,Dev-set
CHEMBL1389571,Clc1ccccc1OCC(=O)NC(=S)Nc2ccccc2N3CCCC3,5.8,Dev-set
CHEMBL492557,Clc1ccccc1O[C@H]2CCN(C2)S(=O)(=O)c3ccc4CCNCCc4c3,5.3,Dev-set
CHEMBL1771101,Clc1cnc(nc1)N2CCC(CC2)[C@H]3C[C@H]3CCOc4ccc(cc4)n5ccnn5,4.72,Dev-set
CHEMBL575966,CN(C(=O)c1c(C)onc1c2ccccc2Cl)c3ccc(Cl)cc3,4.3,Dev-set
CHEMBL1802914,CN([C@H]1CCOC1)S(=O)(=O)Nc2ccc3C=Cc4ncc(cc4C(=O)c3c2)c5cnn(C)c5,4.52,Dev-set
CHEMBL2391797,CN(C)[C@@H]1CCN(C1)C(=O)c2ccc(O)cc2OC[C@@H](O)CN3CCC4(CC3)Cc5cc(Cl)ccc5O4,4.76,Dev-set
CHEMBL576138,CN(C(=O)c1c(C)onc1c2ccccc2Cl)c3ccc(C)c(Cl)c3,4.3,Dev-set
CHEMBL519418,CN(C)[C@@H]1CCC[C@H]1Nc2nc(Nc3ccc(cc3)S(=O)(=O)C)ncc2C(F)(F)F,5.33,Dev-set
CHEMBL2419564,CN(C(=O)c1ccncc1)c2ccc(OCc3ccc4ccccc4n3)cc2,4.3,Dev-set
CHEMBL3207466,CN(\N=C\c1sccc1C)c2cnc3ccccc3n2,6.7,Dev-set
CHEMBL203700,CN(C)[C@@H]1CC[C@](CC1)(N2CCC(C2=O)c3cc(cc(c3)C(F)(F)F)C(F)(F)F)c4ccccc4,6,Dev-set
CHEMBL2012181,Clc1cn(Cc2ccccc2)c3ncnc(OC4CCN(Cc5cscn5)CC4)c13,5.8,Dev-set
CHEMBL1643783,CN([C@@H]1CCc2c(CC(=O)O)c3cccc(F)c3n2C1)S(=O)(=O)c4ccc(F)cc4,4.22,Dev-set
CHEMBL508861,ClCc1nnc2c3cc(c4ccccc4)c(nc3ccn12)c5ccc(CN6CCC(CC6)c7n[nH]c(n7)c8ccccn8)cc5,5.7,Dev-set
CHEMBL564021,Clc1ccccc1C(=O)N(CC2CCC2)[C@H]3CCNC3,4.7,Dev-set
CHEMBL1643773,CN([C@@H]1CCc2c(CC(=O)O)c3ccc(F)cc3n2C1)S(=O)(=O)c4ccc(F)cc4,4.46,Dev-set
CHEMBL1835993,CN([C@@H]1CCN(C1)C2CCC2)C(=O)c3ccc(Cn4c(C)nc5ccccc45)cc3,4.52,Dev-set
CHEMBL561132,CN([C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c4ccc(F)cc4,4.4,Dev-set
CHEMBL298475,CN([C@@H]1[C@@H](O)C(C)(C)Oc2ccc(OCCCC(F)(F)F)cc12)S(=O)(=O)C,4.9,Dev-set
CHEMBL1835999,CN([C@@H]1CCN(C1)C2CCC2)C(=O)c3ccc(cc3)n4cccn4,4.6,Dev-set
CHEMBL1823043,Clc1cccc(OC2CNC(C2)C(=O)N3CCCN(CC3)C4CCC4)c1,5.14,Dev-set
CHEMBL559456,Clc1cccc(OC(C2CCNCC2)c3cccnc3)c1Cl,5.29,Dev-set
CHEMBL551386,Clc1ccccc1CN2CCN(CCN3Cc4ccccc4C3)C2=O,5.7,Dev-set
CHEMBL493757,Clc1cccc(OC2CN(C2)S(=O)(=O)c3ccc4CCNCCc4c3)c1,5.4,Dev-set
CHEMBL104,Clc1ccccc1C(c2ccccc2)(c3ccccc3)n4ccnc4,5.52,Dev-set
CHEMBL1762811,Clc1cccc2c(cn(CC3CCOCC3)c12)c4nc(CN5CCOCC5)cs4,5.4,Dev-set
CHEMBL1171002,Clc1cccc(Oc2ccc(cn2)C(=O)N3CCCN(CC3)C4CCC4)c1,5,Dev-set
CHEMBL2022940,Clc1ccccc1C(=O)Nc2ccc(cc2)c3oc(NCCCN4CCCCC4)nn3,4.9,Dev-set
CHEMBL218038,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc3ccc(Cl)cn3)c(c1)N4CCCC(C4)C(=O)O,5.8,Dev-set
CHEMBL481932,CN([C@H]1CCN(C)C[C@@H]1F)C(=O)N2CC(=C[C@@]2(CO)c3ccccc3)c4cc(F)ccc4F,4.43,Dev-set
CHEMBL375330,CN([C@@H]1CCN(CCCc2ccc(Cl)cc2)C1)C(=O)N3CC[C@@H](C3)N(C)C(=O)c4ccc(cc4)c5ccc(cc5)C(F)(F)F,6.77,Dev-set
CHEMBL1835062,Cc1cccc(Nc2nc(NC[C@H]3CCCN3)ncc2C(=O)N)c1,5.6,Dev-set
CHEMBL437728,CN([C@H]1CCc2cc(CN3CCN(CC3)C(=O)N)ccc2C1)C(=O)c4ccc(cc4)c5ccc(F)cc5,5.17,Dev-set
CHEMBL554336,CN([C@H]1CCNC1)C(=O)c2ccccc2Oc3ccccc3,5.04,Dev-set
CHEMBL481931,CN([C@H]1CCN(C)C[C@H]1F)C(=O)N2CC(=C[C@@]2(CO)c3ccccc3)c4cc(F)ccc4F,4.69,Dev-set
CHEMBL2029735,CN([C@H](CO)CCC(=O)NCCF)C(=O)c1ccc2c(c1)c3C[C@@H](CCc3n2C)C4CCOCC4,4.48,Dev-set
CHEMBL2010844,CN([C@H]1CCN(Cc2ccc(cc2)C(F)(F)F)C[C@H]1F)C(=O)Cc3ccc(cc3)n4cnnn4,5.44,Dev-set
CHEMBL1835058,Cc1cccc(Nc2nc(N[C@H]3CCNC3)ncc2C(=O)N)c1,5.6,Dev-set
CHEMBL1835066,Cc1cccc(Nc2nc(N[C@@H]3COCC[C@@H]3N)ncc2C(=O)N)c1,5.1,Dev-set
CHEMBL1835060,Cc1cccc(Nc2nc(NCC3CCCCN3)ncc2C(=O)N)c1,5.6,Dev-set
CHEMBL1834758,Cc1cccc(Nc2nc(N[C@H]3CCCNC3)ncc2C(=O)N)c1,5.8,Dev-set
CHEMBL1835059,Cc1cccc(Nc2nc(NC3CNC3)ncc2C(=O)N)c1,5.8,Dev-set
CHEMBL1835061,Cc1cccc(Nc2nc(NC[C@@H]3CCCN3)ncc2C(=O)N)c1,6,Dev-set
CHEMBL1835064,Cc1cccc(Nc2nc(N[C@H]3CCCC[C@H]3N)ncc2C(=O)N)c1,5.2,Dev-set
CHEMBL1097718,Cc1cccc(Nc2nc(nc3c(C)nn(CCOCC(F)(F)F)c23)N4CCNCC4)n1,6.25,Dev-set
CHEMBL382851,CN([C@H]1CCN(C1)C(=O)N2CC[C@H](C2)NCCC(C)(C)c3ccc(Cl)cc3)C(=O)c4ccc(cc4)c5ccc(cc5)C(F)(F)F,5.59,Dev-set
CHEMBL374637,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc3ccc(Cl)cn3)c(c1)N(C)CCCC(=O)O,5.2,Dev-set
CHEMBL1643514,CN(C)[C@@H]1CCN(c2ccc(Cl)c(Cl)c2)c3ccccc13,5.07,Dev-set
CHEMBL2010849,CN([C@@H]1CCN(Cc2ccc(nc2)C(F)(F)F)C[C@@H]1F)C(=O)Cc3ccc(cc3)n4cnnn4,4.82,Dev-set
CHEMBL270314,CN(C)[C@H]1CCN(CCC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)C1,5.64,Dev-set
CHEMBL218682,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc3ccc(Cl)cn3)c(c1)N4CCCCC4C(=O)O,5.7,Dev-set
CHEMBL221956,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc3ccc(Cl)cn3)c(c1)N4CCC(CC4)C(=O)O,5,Dev-set
CHEMBL271606,CN(C)[C@H]1CCN(CC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)C1,6.22,Dev-set
CHEMBL218609,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc3ccc(Cl)cn3)c(c1)N4CCCCC4,6.9,Dev-set
CHEMBL2010851,CN([C@@H]1CCN(Cc2ccc(cc2)C(F)(F)F)C[C@@H]1F)C(=O)Cc3ccc(cc3)S(=O)(=O)C,5.38,Dev-set
CHEMBL1836039,CN([C@@H]1CCN(C1)C2CCCC2)C(=O)c3ccc(cc3)n4c(C)nc5ccccc45,5.64,Dev-set
CHEMBL2010852,CN([C@@H]1CCN(Cc2nc3ccccc3s2)C[C@@H]1F)C(=O)Cc4ccc(cc4)S(=O)(=O)C,4.8,Dev-set
CHEMBL2010845,CN([C@@H]1CCN(Cc2ccc(cc2)C(F)(F)F)C[C@@H]1F)C(=O)Cc3ccc(cc3)n4cnnn4,5.7,Dev-set
CHEMBL2010853,CN([C@@H]1CCN(Cc2nc3cc(F)ccc3s2)C[C@@H]1F)C(=O)Cc4ccc(cc4)S(=O)(=O)C,5.15,Dev-set
CHEMBL2010848,CN([C@@H]1CCN(Cc2ccc(cn2)C(F)(F)F)C[C@@H]1F)C(=O)Cc3ccc(cc3)n4cnnn4,5,Dev-set
CHEMBL1836040,CN([C@@H]1CCN(C1)C2CCCCC2)C(=O)c3ccc(cc3)n4c(C)nc5ccccc45,5.55,Dev-set
CHEMBL2010850,CN([C@@H]1CCN(Cc2nc3cc(F)ccc3s2)C[C@@H]1F)C(=O)Cc4ccc(cc4)n5cnnn5,5.33,Dev-set
CHEMBL1836037,CN([C@@H]1CCN(C1)C2CCC2)C(=O)c3ccc(cc3)n4c(C)nc5ccccc45,4.52,Dev-set
CHEMBL2386558,CN(C)C(=O)[C@H]1C[C@@H]1c2ccc(cc2)c3ncn(C)c3Sc4ccc(Cl)cn4,4.43,Dev-set
CHEMBL492908,CN(C)C(=O)[C@H]1CC2(CCN(CC2)c3cc(N)ccn3)c4ccccc14,5.3,Dev-set
CHEMBL2153098,CN(C)c1ccc(\C=C\c2c(F)cccc2F)cc1,4.49,Dev-set
CHEMBL3314426,CN(C)c1ccc(\C=C\c2c(F)cccc2F)cn1,4.66,Dev-set
CHEMBL385710,CN(C)C(=O)C(CO)N(C)Cc1ccc2C[C@H](CCc2c1)N3CCN(CCc4ccc(F)cc4)CC3=O,4.6,Dev-set
CHEMBL258132,CN(C)C(=O)C(N)c1ccc(cc1)C(=O)Nc2cc(ccc2N)c3cccs3,5.17,Dev-set
CHEMBL237337,CN(C)C(=O)[C@H]([C@H](N)C(=O)N1CC[C@H](F)C1)c2ccc(cc2)c3ccc4ncnn4c3,4.07,Dev-set
CHEMBL437557,CN(C)C(=O)[C@H]([C@H](N)C(=O)N1CCC(F)(F)C1)[C@@H]2CC[C@H](CC2)c3ccc4ncnn4c3,4.05,Dev-set
CHEMBL3314429,CN(C)c1ccc(\C=C\c2c(F)cccc2Cl)cn1,4.23,Dev-set
CHEMBL3314424,CN(C)c1ccc(\C=C\c2c(F)cccc2Cl)nc1,4.68,Dev-set
CHEMBL375021,CN(C)c1ccc2c(Cc3cc(ccc3C24OC(=O)c5cc(ccc45)C(=O)NCCCCCCN(CCOc6ccc(NS(=O)(=O)C)cc6)CCc7ccc(NS(=O)(=O)C)cc7)N(C)C)c1,7.1,Dev-set
CHEMBL1822862,CN(C)C1CCC(CC1)c2ccc(OCCCN3CCCCC3)cc2,5,Dev-set
CHEMBL3314423,CN(C)c1ccc(\C=C\c2c(F)cccc2F)nc1,4.7,Dev-set
CHEMBL1369406,CN(C)c1ccc(cc1)C2(OC(=O)c3cc(ccc23)N(C)C)c4ccc(cc4)N(C)C,6.6,Dev-set
CHEMBL2333617,CN(C)c1cc(cc(COCC2(CCNCC2)c3ccc(F)cc3)n1)C(F)(F)F,5.08,Dev-set
CHEMBL328710,CN(C)c1ccc(\C=C\2/C(=O)Nc3ccccc23)cc1,4.85,Dev-set
